,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
255,118,44377426,18 Jan 2023, Don't let me in with no intention to keep me by BritChick91 ,English,"4,391",1/1,868,| Teen And Up Audiences| Choose Not To Use Archive Warnings| Multi| Complete Work|,|Creator Chose Not To Use Archive WarningsPre-Steve Harrington/Eddie Munson - Relationship past jonathon byers/Nancy wheeler Eddie Munson & Nancy Wheeler Steve Harrington & Eddie Munson Robin Buckley & Eddie Munson Argyle & Robin Buckley & Jonathan Byers & Steve Harrington & Eddie Munson & Nancy Wheeler Jonathan Byers & Steve HarringtonEddie Munson Steve Harrington Nancy Wheeler Robin Buckley Argyle (Stranger Things) Jonathan ByersThe Spicy Six The Skittle Six The Babysitter's Club Codependency Codependent Robin Buckley & Steve Harrington and the rest - Freeform Jonathon and Nancy break up but stay friends Steve Harrington Has a Crush on Eddie Munson (implied) - Freeform Eddie Munson Has a Crush on Steve Harrington Eddie Munson Lives Eddie Munson Has Self-Esteem Issues Hurt Eddie Munson Angst with a Happy Ending Eddie is a sad boy for a bit but the group help him heal with love and affected The Corroded Coffin boys are also good bros Slightly Unhealthy Coping Mechanisms Alcohol hangovers|
256,118,44334418,18 Jan 2023, Somewhere in These Eyes (I'm on Your Side) by she_who_the_river_could_not_hold ,English,"71,773",9/10,3836,| Mature| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie Munson Jason Carver Wayne Munson Laura Cunningham Original Female Character(s) Original Male Character(s) Maxine ""Max"" Mayfield Lucas Sinclair Mike Wheeler Dustin Henderson Gareth (Stranger Things) Eleven | Jane Hopper Will Byers Jeff (Stranger Things) Steve HarringtonAlternate Universe - Canon Divergence Strangers to Friends to Lovers Falling In Love Fluff and Angst Halloween Recreational Drug Use Eating Disorders Parental Abuse Emotional/Psychological Abuse Cheating Anxiety Slow Burn no S4 deaths but previous ones in play! bisexual!Eddie is it really a high school fic by me if I don't reference Shakespeare Miscommunication Sexual Tension Lucas and Max are temporarily broken up in this fic for now..... :)|"
257,118,44378209,18 Jan 2023, end of beginning by freddimercurys ,English,"2,622",1/1,462,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve HarringtonBilly Hargrove Steve HarringtonFriends to Lovers Suicide Attempt Suicidal Thoughts Post-Traumatic Stress Disorder - PTSD Post-Stranger Things 4 Vol. 2 Billy Hargrove Lives Steve Harrington Needs a Hug Depression Trauma Billy Hargrove Needs a Hug Billy Hargrove & Maxine ""Max"" Mayfield Have a Good Relationship gun mention Stopped Suicide Graphic Description|"
258,118,44156770,18 Jan 2023, How Different Could it Be? by UselessSidecharacter ,English,"4,988",1/1,621,"| Mature| No Archive Warnings Apply| F/F, Multi| Complete Work|",|No Archive Warnings ApplyRobin Buckley/Nancy Wheeler Robin Buckley/Chrissy Cunningham/Nancy WheelerRobin Buckley Nancy Wheeler Chrissy CunninghamPeriod-Typical Homophobia Was Supposed to be Light Fluffy Smut but oh well Angst But mostly fluff Fluff Smut Ngl maybe this should be rated E? Lesbian Sex Lesbian Chrissy Cunningham Chrissy just Deserves to be Railed by two hot girls Alternate Universe - College/University Alternate Universe - No Upside Down (Stranger Things) My First Smut|
259,118,44377846,18 Jan 2023," Before There Was Monsters, There Were Humans by munsonsnotebook  for Luca & Munson this is for you my darlings ",English,"2,051",1/1,18,"| Mature| Choose Not To Use Archive Warnings| M/M, F/M| Complete Work|",|Creator Chose Not To Use Archive WarningsEddie Munson Marlene Munson Dan Munson Uncle Wayne|
260,119,44375428,18 Jan 2023, It's only a movie by Thisusernameisunavailable ,English,"4,413",1/1,1557,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin BuckleySteve Harrington Has a Big Dick Eddie Munson Lives Eddie Munson Has a Crush on Steve Harrington Steve Harrington Has a Crush on Eddie Munson Switch Steve Harrington Robin Buckley & Steve Harrington Are Best Friends Post-Canon Porn With Plot Porn with Feelings Hand Jobs Come Eating Come Swallowing Come Sharing mentions of other kinks like choking Masturbation Mutual Masturbation Masturbation in Bathroom Steve gets a little aggressive just because its hot and i said so|
261,119,39607941,18 Jan 2023," The Strangest Things, the Sharpest Lives by BlackKatsKauldron ",English,"100,967",15/?,5472,| Mature| Graphic Depictions Of Violence| Gen| Work in Progress|,"|Graphic Depictions Of ViolenceEddie Munson & Original Female Character(s) Steve Harrington/Nancy Wheeler Eleven | Jane Hopper/Mike Wheeler Eddie Munson/Original Female Character(s) Billy Hargrove/Original Female Character(s)Original Experiment Character(s) (Stranger Things) Original Female Character(s) Eddie Munson Joyce Byers Jim ""Chief"" Hopper Eleven | Jane Hopper Steve Harrington Nancy Wheeler Barbara ""Barb"" Holland Jonathan Byers Peter Ballard Henry Creel Will Byers Mike Wheeler Dustin Henderson Lucas Sinclair Erica Sinclair The Party (Stranger Things) Martin Brenner Karen Wheeler Vecna (Stranger Things) Demogorgon (Stranger Things) Shadow Monster | Mind Flayer Tommy Hagan Carol Perkins Hellfire Club (Stranger Things) Chrissy CunninghamHuman Experimentation Science Fiction Nosebleed lots of nosebleed Science Experiments Medical Experimentation Trauma Psychological Trauma Childhood Trauma Abuse Past Abuse Child Abuse Implied/Referenced Child Abuse Death Destruction Hijinks & Shenanigans Drug Use Recreational Drug Use References to Drugs Underage Drug Use Marijuana Best Friends Healing No Romance No Romance in Season 1 Demisexual OFC Demiromantic OFC Haphephobia OCD Depictions of OCD Anxiety Attacks Anxiety Disorder I say fuck more than a Tarantino movie Minor mentions of sexual assault Past Sexual Assault Fix-It Stranger Things 4 Fix-It Stranger Things 3 fix-it predatory behavior Fluff and Angst y'all this gets dark sometimes Obsessive Behavior|"
262,119,44374672,18 Jan 2023, Love From The Other Side by Anonymous    ,English,"1,138",1/1,83,| Mature| Major Character Death| M/M| Complete Work|,|Major Character DeathSteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonCanonical Character Death One-Sided Attraction one sided because the other half is dead Angst Hurt No Comfort|
263,119,43777425,18 Jan 2023, under control ('til you're in front of me) by justyrae ,English,"8,155",1/1,1139,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie Munson Nancy Wheeler Robin Buckley Phillip CunninghamAlternate Universe - Everyone Lives/Nobody Dies Alternate Universe - College/University Plot What Plot/Porn Without Plot IT'S FINALLY GRADUATION DAY REJOICE Grad Student Eddie Munson Lingerie Vaginal Fingering Cunnilingus Dirty Talk Vaginal Sex listen i'm not saying they both have a breeding kink but i'm not NOT saying it either|
264,119,44374546,18 Jan 2023, Make Me an Offer (I Cannot Refuse You) by Beachfckerblake ,English,"7,686",1/1,4870,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Gareth (Stranger Things)Plot What Plot/Porn Without Plot Hate Sex kind of Mild Exibitionism Dom/sub Undertones Discussions of Weed sex as a form of payment Oral Sex Mildly Dubious Consent Top Eddie Munson Bottom Steve Harrington Unsafe Sex Under-negotiated Kink Rimming Daddy Kink it snuck in there right at the end mild mention of homophobia|
265,119,44373910,18 Jan 2023, how to stay conscious while drowning by everybreatheverymove ,English,"2,004",1/1,359,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyEleven | Jane Hopper/Mike Wheeler Eleven | Jane Hopper & Mike WheelerMike Wheeler Eleven | Jane HopperCanon Compliant Future Fic One Shot Established Relationship Aged-Up Character(s) Parenthood Domestic Angst Romance Original Character(s)|
266,119,44138265,18 Jan 2023, Christmas Always Makes Me Cry. by EdiegBabs ,English,"5,356",5/5,547,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Argyle/Jonathan Byers Robin Buckley/Nancy Wheeler Claudia Henderson/Wayne Munson Steve Harrington’s mother/Karen wheelerSteve Harrington Steve Harrington's Parents Steve Harrington's Grandmother Eddie Munson Eddie Munson's Father Wayne Munson Claudia Henderson Dustin Henderson Maxine ""Max"" Mayfield Susan Hargrove Lucas Sinclair Erica Sinclair Sue Sinclair Charles Sinclair Robin Buckley Robin Buckley's Family Nancy Wheeler Mike Wheeler Eleven | Jane Hopper Karen Wheeler Joyce Byers Holly Wheeler Will Byers Jonathan Byers Jim ""Chief"" HopperJewish Byers Family (Stranger Things) Catholic Guilt Roman Catholicism Catholic Steve Harrington Steve Harrington Has Bad Parents Hard of Hearing Steve Harrington Disabled Maxine ""Max"" Mayfield Autistic Eddie Munson Christmas Angst Christmas Party Christmas Fluff Appalachian Eddie Munson Steve Harrington Needs a Hug Robin Buckley & Steve Harrington Are Best Friends Steve Harrington & Dustin Henderson Friendship Eddie Munson Has a Crush on Steve Harrington Eddie Munson Lives Eddie Munson Needs a Hug Trans Eddie Munson its not important but it’s something u should know Transfeminine Steve Harrington|"
267,119,44373925,18 Jan 2023, swear to be overdramatic and true (to my lover) by sam_writes_fics ,English,400,4/?,113,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonFluff Tooth-Rotting Fluff One Shot Collection Drabble Drabble Collection Wordcount: 100 Sweet Short & Sweet Short One Shot Romance Domestic Fluff Fluff and Humor soft Boyfriends Boys In Love Idiots in Love Established Relationship Dating Happy|
268,119,44374447,18 Jan 2023, Nouvelle A Hawkins by Mana2702 ,Français,"18,819",3/?,16,| Mature| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyEddie Munson/Original Female Character(s) Eddie Munson & Original Female Character(s)Eddie Munson Chrissy Cunningham Original Female Character(s) Dustin Henderson Steve Harrington Maxine ""Max"" Mayfield Mike Wheeler Nancy Wheeler Vecna (Stranger Things) Robin Buckley Erica Sinclair Lucas Sinclair Will Byers Jonathan Byers Eleven | Jane Hopper Argyle (Stranger Things) Billy HargroveHawkins (Stranger Things) Hawkins High School (Stranger Things) Teenagers Teenage Rebellion Background Hellfire Club (Stranger Things) Eddie Munson Lives Eddie Munson is a Sweetheart Romance Teen Romance Adventure & Romance Nymphomaniac Mutant Powers Spiritual Medium - Freeform new girl in town Chrissy Cunningham & Eddie Munson Friendship Chrissy Cunningham Needs a Hug Chrissy Cunningham is a Sweetheart Action/Adventure Adventure Love Love Confessions Falling In Love True Love Declarations Of Love Love at First Sight Sex Vaginal Sex Oral Sex Best Friends Childhood Friends Friendship Epic Friendship Vecna's Curse (Stranger Things) Supernatural Elements Science Fiction & Fantasy Fantasy Dungeons & Dragons References Characters Play Dungeons & Dragons Fights|"
269,119,44349238,18 Jan 2023," Baby, Let Me In by Jad3w1ngs ",English,"8,119",1/1,1450,"| Explicit| No Archive Warnings Apply| F/M, M/M| Complete Work|",|No Archive Warnings ApplyBilly Hargrove/Steve Harrington Chrissy Cunningham/Eddie MunsonBilly Hargrove Steve Harrington Eddie Munson Chrissy CunninghamFisting Anal Fisting Top Steve Harrington Bottom Billy Hargrove Soft Dom Steve Harrington Sub Billy Hargrove Virgin Billy Hargrove Sub Eddie Munson Dom Chrissy Cunningham Dom/sub Daddy Kink hanky code Modern Era Alternate Universe - College/University|
270,119,40171839,18 Jan 2023, Stranger Things Drabbles by sandwichesfromthemoon ,English,411,2/?,196,"| Explicit| Choose Not To Use Archive Warnings, No Archive Warnings Apply| F/M, M/M, Multi| Work in Progress|",|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyJason Carver/Eddie Munson Chrissy Cunningham/Eddie Munson Jason Carver/Chrissy Cunningham Jason Carver/Chrissy Cunningham/Eddie MunsonJason Carver Eddie Munson Chrissy CunninghamOther Additional Tags to Be Added Tags May Change Anal Sex Bottom Jason Carver Top Eddie Munson Switch Chrissy Cunningham why is that not a tag Gay Eddie Munson Bisexual Jason Carver no beta we die like jason carver|
271,119,44375110,18 Jan 2023, bleeding hearts & busted knuckles by crying_at_ikea ,English,"3,360",2/?,58,"| Teen And Up Audiences| Graphic Depictions Of Violence| F/F, M/M| Work in Progress|","|Graphic Depictions Of ViolenceSteve Harrington & Original Character(s) Eddie Munson & Original Character(s) Steve Harrington & Eddie Munson Steve Harrington/Nancy Wheeler (past) Jonathan Byers/Nancy Wheeler Steve Harrington & The Party Robin Buckley & Steve Harrington & Original Character(s) Steve Harrington/Eddie Munson Chrissy Cunningham/Original Character(s) Billy Hargrove & Original Character(s) Jonathan Byers & Original Character(s) Minor or Background Relationship(s)Steve Harrington Eddie Munson Original Female Character(s) Nancy Wheeler Jonathan Byers Will Byers Mike Wheeler Eleven | Jane Hopper Dustin Henderson Lucas Sinclair Maxine ""Max"" Mayfield Billy Hargrove Wayne Munson Susan Hargrove Karen Wheeler Joyce Byers Jim ""Chief"" Hopper Lucas Sinclair's Parentseddie and didi are cousins :] eventual steddie but its rly not the focus didi also ends up dating chrissy robin and vickie end up together this is mostly centered on didi & steve and didi & eddie bc im a sucker for close friendships and close cousin/sibling relationships billy redemption bc i love dacre montgomery i feel like he had the POTENTIAL to be very interesting but he was just racist in canon so. im making him angry here yes but its all bc of neil enough of my rambling lets get to the story Neil Hargrove's A+ Parenting Canonical Child Abuse :[ everyone has trauma!!! oh no oh look at that jonathan is her friend now too sorry i just lvoe all these characters i have to add them oh my god guys i think this is the first work ive ever done without a title from a song insane|"
272,119,44335687,18 Jan 2023, crazy prophylactics by reject_mikeyy ,English,"1,500",1/1,1104,| Mature| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonTrans Male Character Trans Male Eddie Munson Bottom Eddie Munson Service Top Steve Harrington Oral Sex Dom/sub Steve Harrington Has a Breeding Kink Daddy Kink|
273,119,44374342,18 Jan 2023, Let me be - your everything by Mylesime ,English,"17,227",3/?,8413,| Explicit| Graphic Depictions Of Violence| M/M| Work in Progress|,|Graphic Depictions Of ViolenceWill Byers/Mike WheelerWill Byers Mike Wheeler Dustin HendersonExplicit Sexual Content Explicit Language Vampire Sex Blood Drinking prey kink Interspecies Sex Vampire Will Human Mike Demogorgon - Freeform Mike is insane Will is Confused but they love each other so much Kink Negotiation Dead Dove: Do Not Eat Blood and Gore Fluff and Smut Aged-Up Character(s) I repeat Dead Dove: Do Not Eat BDSM Safe Sane and Consensual Top Will Byers Bottom Mike Wheeler Soft Dom Will Byers Sub Mike Wheeler Gentle Dom Will Byers|
274,119,43575246,18 Jan 2023, Addicted by BatWave8888 ,English,"3,844",1/7,369,| Explicit| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsEddie Munson/You Eddie Munson/ReaderEddie Munson Billy Hargrove Original CharactersExplicit Sexual Content Explicit Language Vaginal Fingering Vaginal Sex Oral Sex Rough Sex Choking Hair-pulling Jealous Eddie Munson Seven Deadly Sins Corroded Coffin Concert (Stranger Things) Dom Eddie Munson Rough Kissing Dirty Talk Dirty Thoughts Semi-Public Sex Oral With Food Eddie Munson is a Sweetheart|
